bugID,finalID,taxaClass,taxaOrder,taxaFamily,taxaSubFamily,tolerance,ffg,cwInd,html_url
428,Helicopsyche borealis,Insecta,Trichoptera,Helicopsychidae,,3,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/428
426,Helicopsychidae,Insecta,Trichoptera,Helicopsychidae,,3,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/426
963,Helisoma,Gastropoda,Basommatophora,Planorbidae,,6,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/963
1115,Helisoma anceps,Gastropoda,Basommatophora,Planorbidae,,6,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1115
711,Helius,Insecta,Diptera,Tipulidae,,4,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/711
10,Helobdella,Clitellata,Rhynchobdellida,Glossiphoniidae,,7,PA,False,https://programs.iowadnr.gov/bionet/inverts/taxa/10
1018,Helobdella fusca,Clitellata,Rhynchobdellida,Glossiphoniidae,,7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1018
12,Helobdella papillata,Clitellata,Rhynchobdellida,Glossiphoniidae,,7,PA,False,https://programs.iowadnr.gov/bionet/inverts/taxa/12
11,Helobdella stagnalis,Clitellata,Rhynchobdellida,Glossiphoniidae,,7,PA,False,https://programs.iowadnr.gov/bionet/inverts/taxa/11
1069,Helobdella triserialis,Clitellata,Rhynchobdellida,Glossiphoniidae,,7,PA,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1069
880,Helochares,Insecta,Coleoptera,Hydrophilidae,,5,PI,False,https://programs.iowadnr.gov/bionet/inverts/taxa/880
807,Helochares maculicollis,Insecta,Coleoptera,Hydrophilidae,,5,PI,False,https://programs.iowadnr.gov/bionet/inverts/taxa/807
1027,Helodidae,Insecta,Coleoptera,Helodidae,,5,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1027
137,Helophorus,Insecta,Coleoptera,Hydrophilidae,,5,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/137
138,Helophorus lacustris,Insecta,Coleoptera,Hydrophilidae,,5,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/138
1071,Helophorus lineatus,Insecta,Coleoptera,Hydrophilidae,,5,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1071
1123,Helophorus marginicollis,Insecta,Coleoptera,Hydrophilidae,,5,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1123
830,Helophorus orientalis,Insecta,Coleoptera,Hydrophilidae,,5,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/830
176,Hemerodromia,Insecta,Diptera,Empididae,,6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/176
298,Hemiptera,Insecta,Hemiptera,,,,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/298
260,Heptagenia,Insecta,Ephemeroptera,Heptageniidae,,3.1,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/260
261,Heptagenia elegantula,Insecta,Ephemeroptera,Heptageniidae,,3,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/261
262,Heptagenia flavescens,Insecta,Ephemeroptera,Heptageniidae,,4,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/262
264,Heptagenia pulla,Insecta,Ephemeroptera,Heptageniidae,,4,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/264
259,Heptageniidae,Insecta,Ephemeroptera,Heptageniidae,,4.3,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/259
690,Hesperagrion,Insecta,Odonata,Coenagrionidae,,8,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/690
304,Hesperocorixa,Insecta,Hemiptera,Corixidae,,5,PI,False,https://programs.iowadnr.gov/bionet/inverts/taxa/304
993,Hesperocorixa obliqua,Insecta,Hemiptera,Corixidae,,5.5,PI,False,https://programs.iowadnr.gov/bionet/inverts/taxa/993
557,Hesperocorixa vulgaris,Insecta,Hemiptera,Corixidae,,5,PI,False,https://programs.iowadnr.gov/bionet/inverts/taxa/557
465,Hesperophylax,Insecta,Trichoptera,Limnephilidae,,3,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/465
466,Hesperophylax designatus,Insecta,Trichoptera,Limnephilidae,,3,SH,True,https://programs.iowadnr.gov/bionet/inverts/taxa/466
364,Hetaerina,Insecta,Odonata,Calopterygidae,,6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/364
843,Hetaerina americana,Insecta,Odonata,Calopterygidae,,6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/843
126,Heteroceridae,Insecta,Coleoptera,Heteroceridae,,,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/126
946,Heterocloeon,Insecta,Ephemeroptera,Baetidae,,2,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/946
549,Heterocloeon amplum,Insecta,Ephemeroptera,Baetidae,,6,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/549
77,Heterosternuta,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/77
1000,Heterosternuta diversicornis,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1000
834,Heterosternuta oppositus/wickhami,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/834
891,Heterosternuta pulchra,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/891
78,Heterosternuta wickhami,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/78
762,Heterostropha,Gastropoda,Heterostropha,,,,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/762
251,Hexagenia,Insecta,Ephemeroptera,Ephemeridae,,6,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/251
600,Hexagenia atrocaudata,Insecta,Ephemeroptera,Ephemeridae,,6,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/600
1034,Hexagenia bilineata,Insecta,Ephemeroptera,Ephemeridae,,6,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1034
252,Hexagenia limbata,Insecta,Ephemeroptera,Ephemeridae,,6,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/252
200,Hexatoma,Insecta,Diptera,Tipulidae,,2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/200
2,Hirudinea,Clitellata,,,,7.5,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/2
794,Homoeoneuria,Insecta,Ephemeroptera,Oligoneuriidae,,2,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/794
1094,Homoeoneuria alleni,Insecta,Ephemeroptera,Oligoneuriidae,,2,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1094
290,Homoeoneuria ammophila,Insecta,Ephemeroptera,Oligoneuriidae,,2,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/290
42,Hyalella,Malacostraca,Amphipoda,Talitridae,,8,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/42
43,Hyalella azteca,Malacostraca,Amphipoda,Talitridae,,8,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/43
593,Hybomitra,Insecta,Diptera,Tabanidae,,6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/593
79,Hydaticus,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/79
1101,Hydaticus aruspex,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1101
854,Hydatophylax,Insecta,Trichoptera,Limnephilidae,,2,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/854
1006,Hydatophylax argus,Insecta,Trichoptera,Limnephilidae,,2,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1006
489,Hydra,Hydrozoa,Anthoathecatae,Hydridae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/489
616,Hydra americana,Hydrozoa,Anthoathecatae,Hydridae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/616
56,Hydrachnidae,Arachnida,Trombidiformes,Hydrachnidae,,,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/56
930,Hydrellia,Insecta,Diptera,Ephydridae,,6,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/930
488,Hydridae,Hydrozoa,Anthoathecatae,Hydridae,,5,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/488
582,Hydrobiidae,Gastropoda,Neotaenioglossa,Hydrobiidae,,8,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/582
651,Hydrobius,Insecta,Coleoptera,Hydrophilidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/651
1078,Hydrobius fuscipes,Insecta,Coleoptera,Hydrophilidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1078
890,Hydrobius melaenus,Insecta,Coleoptera,Hydrophilidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/890
870,Hydrocanthus iricolor,Insecta,Coleoptera,Noteridae,,6.9,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/870
542,Hydrochara,Insecta,Coleoptera,Hydrophilidae,,8.2,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/542
1083,Hydrochara obtusata,Insecta,Coleoptera,Hydrophilidae,,8.2,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1083
989,Hydrochara simula,Insecta,Coleoptera,Hydrophilidae,,8.2,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/989
589,Hydrochara soror,Insecta,Coleoptera,Hydrophilidae,,8.2,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/589
1065,Hydrochara spangleri,Insecta,Coleoptera,Hydrophilidae,,8.2,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1065
539,Hydrochidae,Insecta,Coleoptera,Hydrochidae,,4.6,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/539
540,Hydrochus,Insecta,Coleoptera,Hydrochidae,,4.6,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/540
1040,Hydrochus neosquamifer,Insecta,Coleoptera,Hydrochidae,,4.6,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1040
811,Hydrochus pseudosquamifer,Insecta,Coleoptera,Hydrochidae,,4.6,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/811
1089,Hydrochus rufipes,Insecta,Coleoptera,Hydrochidae,,4.6,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1089
541,Hydrochus scabratus,Insecta,Coleoptera,Hydrochidae,,4.6,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/541
1113,Hydrochus squamifer,Insecta,Coleoptera,Hydrophilidae,,4.6,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1113
712,Hydrochus subcupreus,Insecta,Coleoptera,Hydrochidae,,4.6,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/712
824,Hydrometra,Insecta,Hemiptera,Hydrometridae,,7.3,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/824
825,Hydrometra martini,Insecta,Hemiptera,Hydrometridae,,7.3,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/825
823,Hydrometridae,Insecta,Hemiptera,Hydrometridae,,7.3,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/823
127,Hydrophilidae,Insecta,Coleoptera,Hydrophilidae,,8.2,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/127
139,Hydrophilus,Insecta,Coleoptera,Hydrophilidae,,4.6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/139
732,Hydrophilus triangularis,Insecta,Coleoptera,Hydrophilidae,,4.6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/732
534,Hydroporus,Insecta,Coleoptera,Dytiscidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/534
652,Hydroporus dichrous,Insecta,Coleoptera,Dytiscidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/652
1041,Hydroporus niger,Insecta,Coleoptera,Dytiscidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1041
1090,Hydroporus notabilis,Insecta,Coleoptera,Dytiscidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1090
436,Hydropsyche,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,6,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/436
758,Hydropsyche aerata,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,4,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/758
437,Hydropsyche arinale,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,5,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/437
438,Hydropsyche betteni,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,6,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/438
439,Hydropsyche bidens,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,3,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/439
440,Hydropsyche dicantha,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,2,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/440
609,Hydropsyche orris,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,5,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/609
441,Hydropsyche phalerata,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,1,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/441
442,Hydropsyche placoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,3,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/442
746,Hydropsyche scalaris,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,2,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/746
443,Hydropsyche simulans,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,7,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/443
429,Hydropsychidae,Insecta,Trichoptera,Hydropsychidae,,5.4,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/429
1029,Hydropsychinae,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,5.4,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1029
447,Hydroptila,Insecta,Trichoptera,Hydroptilidae,Hydroptilinae,6,PI,False,https://programs.iowadnr.gov/bionet/inverts/taxa/447
446,Hydroptilidae,Insecta,Trichoptera,Hydroptilidae,,5.9,PI,False,https://programs.iowadnr.gov/bionet/inverts/taxa/446
1028,Hydroptilinae,Insecta,Trichoptera,Hydroptilidae,Hydroptilinae,5.9,PI,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1028
535,Hydrovatus,Insecta,Coleoptera,Dytiscidae,,3.7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/535
653,Hydrovatus pustulatus,Insecta,Coleoptera,Dytiscidae,,3.7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/653
486,Hydrozoa,Hydrozoa,,,,,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/486
80,Hygrotus,Insecta,Coleoptera,Dytiscidae,,1.9,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/80
81,Hygrotus dissimilis,Insecta,Coleoptera,Dytiscidae,,1.9,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/81
997,Hygrotus laccophilinus,Insecta,Coleoptera,Dytiscidae,,1.9,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/997
866,Hygrotus nubilus,Insecta,Coleoptera,Dytiscidae,,1.9,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/866
82,Hygrotus sayi,Insecta,Coleoptera,Dytiscidae,,1.9,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/82
533,Ilybiosoma seriatum,Insecta,Coleoptera,Dytiscidae,Agabinae,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/533
683,Ilybius,Insecta,Coleoptera,Dytiscidae,Agabinae,3.7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/683
733,Ilybius biguttulus,Insecta,Coleoptera,Dytiscidae,Agabinae,3.7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/733
617,Ilybius biguttulus/incarinatus,Insecta,Coleoptera,Dytiscidae,Agabinae,3.7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/617
83,Ilybius fraterculus,Insecta,Coleoptera,Dytiscidae,Agabinae,3.7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/83
57,Insecta,Insecta,,,,,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/57
467,Ironoquia,Insecta,Trichoptera,Limnephilidae,,3,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/467
869,Ischnura,Insecta,Odonata,Coenagrionidae,,9,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/869
1096,Ischnura posita,Insecta,Odonata,Coenagrionidae,,9,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1096
790,Ischnura verticalis,Insecta,Odonata,Coenagrionidae,,9,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/790
283,Isonychia,Insecta,Ephemeroptera,Isonychiidae,,2,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/283
747,Isonychia rufa,Insecta,Ephemeroptera,Isonychiidae,,2,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/747
282,Isonychiidae,Insecta,Ephemeroptera,Isonychiidae,,2,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/282
413,Isoperla,Insecta,Plecoptera,Perlodidae,,3,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/413
621,Isoperla bilineata,Insecta,Plecoptera,Perlodidae,,4,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/621
1021,Isoperla dicala,Insecta,Plecoptera,Perlodidae,,2,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1021
622,Isoperla marlynia,Insecta,Plecoptera,Perlodidae,,4,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/622
572,Isoperla signata,Insecta,Plecoptera,Perlodidae,,2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/572
985,Isoperla slossonae,Insecta,Plecoptera,Perlodidae,,2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/985
50,Isopoda,Malacostraca,Isopoda,,,,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/50
945,Iswaeon anoka,Insecta,Ephemeroptera,Baetidae,,2,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/945
236,Labiobaetis,Insecta,Ephemeroptera,Baetidae,,6,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/236
595,Labiobaetis dardanus,Insecta,Ephemeroptera,Baetidae,,6,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/595
675,Labiobaetis ephippiatus,Insecta,Ephemeroptera,Baetidae,,6,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/675
673,Labiobaetis frondalis,Insecta,Ephemeroptera,Baetidae,,5,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/673
674,Labiobaetis longipalpus,Insecta,Ephemeroptera,Baetidae,,5,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/674
596,Labiobaetis propinquus,Insecta,Ephemeroptera,Baetidae,,6,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/596
140,Laccobius,Insecta,Coleoptera,Hydrophilidae,,5,PI,False,https://programs.iowadnr.gov/bionet/inverts/taxa/140
141,Laccobius agilis,Insecta,Coleoptera,Hydrophilidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/141
1042,Laccobius minutoides,Insecta,Coleoptera,Hydrophilidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1042
734,Laccobius reflexipenis,Insecta,Coleoptera,Hydrophilidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/734
715,Laccobius spangleri,Insecta,Coleoptera,Hydrophilidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/715
864,Laccobius truncatipennis,Insecta,Coleoptera,Hydrophilidae,,5,PI,False,https://programs.iowadnr.gov/bionet/inverts/taxa/864
84,Laccophilus,Insecta,Coleoptera,Dytiscidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/84
85,Laccophilus fasciatus,Insecta,Coleoptera,Dytiscidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/85
86,Laccophilus maculosus,Insecta,Coleoptera,Dytiscidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/86
87,Laccophilus proximus,Insecta,Coleoptera,Dytiscidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/87
1045,Lampsilis,Bivalvia,Unionoida,Unionidae,,,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1045
1009,Lampsilis cardium,Bivalvia,Veneroida,Unionidae,,8,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1009
1044,Lampsilis siliquoidea,Bivalvia,Unionoida,Unionidae,,,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1044
149,Lampyridae,Insecta,Coleoptera,Lampyridae,,,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/149
707,Lasmigona complanata,Bivalvia,Unionoida,Unionidae,,8,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/707
340,Lepidoptera,Insecta,Lepidoptera,,,,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/340
577,Lepidostoma,Insecta,Trichoptera,Lepidostomatidae,,1,SH,True,https://programs.iowadnr.gov/bionet/inverts/taxa/577
853,Lepidostoma libum,Insecta,Trichoptera,Lepidostomatidae,,1,SH,True,https://programs.iowadnr.gov/bionet/inverts/taxa/853
576,Lepidostomatidae,Insecta,Trichoptera,Lepidostomatidae,,1,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/576
453,Leptoceridae,Insecta,Trichoptera,Leptoceridae,,4,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/453
455,Leptocerus,Insecta,Trichoptera,Leptoceridae,,4.6,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/455
806,Leptodea fragilis,Bivalvia,Unionoida,Unionidae,,,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/806
284,Leptohyphidae,Insecta,Ephemeroptera,Leptohyphidae,,4,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/284
287,Leptophlebia,Insecta,Ephemeroptera,Leptophlebiidae,,4,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/287
753,Leptophlebia cupida,Insecta,Ephemeroptera,Leptophlebiidae,,4,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/753
1080,Leptophlebia intermedia,Insecta,Ephemeroptera,Leptophlebiidae,,4,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1080
286,Leptophlebiidae,Insecta,Ephemeroptera,Leptophlebiidae,,2.9,CG/SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/286
736,Lestes,Insecta,Odonata,Lestidae,,9,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/736
805,Lestes disjunctus/rectangularis,Insecta,Odonata,Lestidae,,9,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/805
735,Lestidae,Insecta,Odonata,Lestidae,,9,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/735
302,Lethocerus,Insecta,Hemiptera,Belostomatidae,,4.6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/302
968,Lethocerus americanus,Insecta,Hemiptera,Belostomatidae,,4.6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/968
1099,Leucorrhinia,Insecta,Odonata,Libellulidae,,9,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1099
265,Leucrocuta,Insecta,Ephemeroptera,Heptageniidae,,1,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/265
266,Leucrocuta hebe,Insecta,Ephemeroptera,Heptageniidae,,1,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/266
633,Leucrocuta maculipennis,Insecta,Ephemeroptera,Heptageniidae,,1,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/633
782,Leuctra,Insecta,Plecoptera,Leuctridae,,0,SH,True,https://programs.iowadnr.gov/bionet/inverts/taxa/782
783,Leuctra tenuis,Insecta,Plecoptera,Leuctridae,,0,SH,True,https://programs.iowadnr.gov/bionet/inverts/taxa/783
780,Leuctridae,Insecta,Plecoptera,Leuctridae,,0,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/780
389,Libellula,Insecta,Odonata,Libellulidae,,9,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/389
390,Libellula luctuosa,Insecta,Odonata,Libellulidae,,9,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/390
391,Libellula pulchella,Insecta,Odonata,Libellulidae,,9,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/391
386,Libellulidae,Insecta,Odonata,Libellulidae,,8.3,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/386
1046,Ligumia,Bivalvia,Unionoida,Unionidae,,,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1046
1047,Ligumia recta,Bivalvia,Unionoida,Unionidae,,,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1047
1048,Ligumia subrostrata,Bivalvia,Unionoida,Unionidae,,,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1048
463,Limnephilidae,Insecta,Trichoptera,Limnephilidae,,3.6,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/463
468,Limnephilus,Insecta,Trichoptera,Limnephilidae,,3,SH,True,https://programs.iowadnr.gov/bionet/inverts/taxa/468
1103,Limnophila,Insecta,Diptera,Tipulidae,,3,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1103
737,Limnophora,Insecta,Diptera,Muscidae,,6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/737
564,Limnoporus,Insecta,Hemiptera,Gerridae,,6.4,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/564
716,Limnoporus dissortis,Insecta,Hemiptera,Gerridae,,6.4,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/716
201,Limonia,Insecta,Diptera,Tipulidae,,6,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/201
681,Liodessus,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/681
88,Liodessus affinis,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/88
704,Liodessus affinis/obsurellus,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/704
937,Liodessus flavicollis,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/937
1043,Lioporeus triangularis,Insecta,Coleoptera,Dytiscidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1043
689,Listronotus,Insecta,Coleoptera,Curculionidae,,,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/689
61,Lixus,Insecta,Coleoptera,Curculionidae,,,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/61
